Id,frame.len,frame.protocols,tcp.stream,tcp.analysis.initial_rtt,tcp.len,tcp.window_size,tcp.flags.syn,tcp.flags.reset,tcp.flags.ack,mqtt.msgtype,mqtt.qos,mqtt.conflag.qos,mqtt.conflag.cleansess,mqtt.kalive,mqtt.username_len,mqtt.passwd_len,mqtt.retain,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.topic_len,mqtt.len,mqtt.conack.val,residual_score,normal_packet_count,test_packet_count,stream_rows,stream_current_positives,stream_attack_fraction,frequency_excess,undecoded_payload,residual_rank,selected_top64,selected_target3000
2415,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,884,0,0
2422,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,885,0,0
2433,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,886,0,0
2434,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,887,0,0
2494,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,888,0,0
2558,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,889,0,0
2571,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,890,0,0
2607,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,891,0,0
2716,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,892,0,0
2738,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,893,0,0
2770,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,894,0,0
2780,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,895,0,0
2960,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,896,0,0
2974,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,897,0,0
3029,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,898,0,0
3063,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,899,0,0
3092,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,900,0,0
3094,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,901,0,0
3099,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,902,0,0
3119,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,903,0,0
3155,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,904,0,0
3160,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,905,0,0
3176,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,906,0,0
3216,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,907,0,0
3359,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,908,0,0
3366,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,909,0,0
3459,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,910,0,0
3470,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,911,0,0
3525,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,912,0,0
3539,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,913,0,0
3589,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,914,0,0
3590,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,915,0,0
3661,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,916,0,0
3791,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,917,0,0
3811,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,918,0,0
3835,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,919,0,0
3858,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,920,0,0
3974,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,921,0,0
3991,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,922,0,0
4021,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,923,0,0
4027,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,924,0,0
4130,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,925,0,0
4230,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,926,0,0
4307,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,927,0,0
4446,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,928,0,0
4512,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,929,0,0
4730,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,930,0,0
4772,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,931,0,0
4879,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,932,0,0
4907,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,933,0,0
4948,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,934,0,0
5004,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,935,0,0
5113,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,936,0,0
5123,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,937,0,0
5170,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,938,0,0
5269,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,939,0,0
5287,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,940,0,0
5308,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,941,0,0
5336,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,942,0,0
5476,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,943,0,0
5485,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,944,0,0
5493,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,945,0,0
5780,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,946,0,0
5852,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,947,0,0
6046,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,948,0,0
6064,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,949,0,0
6111,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,950,0,0
6228,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,951,0,0
6231,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,952,0,0
6239,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,953,0,0
6339,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,954,0,0
6401,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,955,0,0
6461,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,956,0,0
6548,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,957,0,0
6583,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,958,0,0
6603,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,959,0,0
6630,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,960,0,0
6761,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,961,0,0
6762,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,962,0,0
6770,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,963,0,0
6801,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,964,0,0
6844,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,965,0,0
6947,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,966,0,0
6972,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,967,0,0
6977,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,968,0,0
7113,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,969,0,0
7137,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,970,0,0
7143,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,971,0,0
7154,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,972,0,0
7170,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,973,0,0
7205,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,974,0,0
7272,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,975,0,0
7279,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,976,0,0
7289,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,977,0,0
7302,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,978,0,0
7336,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,979,0,0
7413,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,980,0,0
7582,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,981,0,0
7646,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,982,0,0
7655,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,983,0,0
7691,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,984,0,0
7716,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,985,0,0
7747,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,986,0,0
7865,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,987,0,0
7894,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,988,0,0
8023,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,989,0,0
8025,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,990,0,0
8035,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,991,0,0
8061,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,992,0,0
8157,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,993,0,0
8172,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,994,0,0
8180,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,995,0,0
8202,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,996,0,0
8247,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,997,0,0
8255,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,998,0,0
8330,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,999,0,0
8374,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1000,0,0
8417,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1001,0,0
8465,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1002,0,0
8505,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1003,0,0
8531,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1004,0,0
8537,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1005,0,0
8571,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1006,0,0
8668,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1007,0,0
8673,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1008,0,0
8705,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1009,0,0
8713,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1010,0,0
8725,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1011,0,0
8728,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1012,0,0
8758,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1013,0,0
8788,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1014,0,0
8910,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1015,0,0
9022,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1016,0,0
9029,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1017,0,0
9089,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1018,0,0
9100,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1019,0,0
9114,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1020,0,0
9138,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1021,0,0
9220,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1022,0,0
9363,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1023,0,0
9376,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1024,0,0
9495,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1025,0,0
9512,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1026,0,0
9593,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1027,0,0
9642,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1028,0,0
9676,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1029,0,0
9689,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1030,0,0
9700,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1031,0,0
9728,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1032,0,0
9767,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1033,0,0
9791,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1034,0,0
9861,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1035,0,0
9920,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1036,0,0
9935,60,eth:ethertype:ip:tcp,1,,0,254,0,0,1,,,,,,,,,,,,,,0.05074027262948998,3366,221,2550,170,0.06666666666666667,0.0,0,1037,0,0
14,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1038,0,0
26,60,eth:ethertype:ip:tcp,1,,0,253,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,234,2550,170,0.06666666666666667,0.0,0,1039,0,0
66,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1040,0,0
101,60,eth:ethertype:ip:tcp,1,,0,255,0,0,1,,,,,,,,,,,,,,0.05073581488628597,3371,238,2550,170,0.06666666666666667,0.0,0,1041,0,0
